34.00	11925.00	297.78	90.17	 0.30	184.83	404.22	95766.50
34.00	11955.00	297.88	89.00	 0.51	183.13	404.73	95773.77
34.00	11985.00	297.59	91.21	 0.35	179.61	405.80	95916.71
34.00	12015.00	297.65	89.58	 0.80	173.97	400.83	95860.99
34.00	12045.00	296.89	91.59	 1.12	149.38	400.19	95963.55
34.00	12075.00	296.34	90.92	 1.37	149.98	397.50	95928.02
34.00	12105.00	296.74	85.69	 1.74	190.04	394.87	96029.77
34.00	12135.00	297.54	82.72	 1.20	236.74	390.72	95982.93
34.00	12165.00	298.14	83.13	 0.96	234.05	394.95	95900.56
34.00	12195.00	297.94	90.45	 0.35	199.43	402.63	95844.84
34.00	12225.00	297.98	90.92	 0.42	191.68	404.34	95774.58
35.00	12255.00	298.66	86.17	 0.72	189.82	406.57	95829.49
35.00	12285.00	298.07	90.26	 0.58	186.09	407.12	95791.54
35.00	12315.00	298.17	89.75	 0.65	211.16	404.65	95897.33
35.00	12345.00	298.05	90.96	 0.18	171.45	409.15	95853.72
35.00	12375.00	298.05	90.59	 0.26	168.05	407.25	95871.49
35.00	12405.00	297.74	90.68	 0.44	167.83	405.66	95811.73
35.00	12435.00	296.62	92.55	 0.92	128.49	405.84	95898.14
35.00	12465.00	296.85	87.12	 1.49	184.40	395.81	95986.16
35.00	12495.00	297.45	84.26	 1.26	220.80	391.51	95938.52
35.00	12525.00	298.59	80.43	 0.93	242.90	393.70	95944.17
35.00	12555.00	297.85	89.75	 0.21	196.95	402.02	95785.88
35.00	12585.00	298.11	90.59	 0.44	163.14	410.79	95771.35
36.00	12615.00	298.22	85.92	 1.05	184.43	404.69	95821.42
36.00	12645.00	298.25	85.56	 0.56	198.98	403.11	95843.22
36.00	12675.00	297.95	89.70	 0.29	189.61	405.09	95927.21
36.00	12705.00	298.26	88.81	 0.35	196.40	406.89	95885.22
36.00	12735.00	298.02	90.30	 0.76	169.92	407.76	95912.67
36.00	12765.00	297.46	92.78	 0.84	138.57	409.19	95889.25
36.00	12795.00	296.99	90.03	 1.31	162.45	400.16	96007.97
36.00	12825.00	296.55	87.16	 1.86	184.08	393.62	96062.88
36.00	12855.00	297.52	76.56	 1.67	256.35	381.21	96048.35
36.00	12885.00	299.02	66.83	 1.43	287.58	380.24	95949.82
36.00	12915.00	298.56	84.01	 0.39	226.83	399.11	95865.03
36.00	12945.00	298.46	88.80	 0.59	178.24	408.29	95820.61
37.00	12975.00	298.32	87.57	 0.77	180.41	405.97	95912.67
37.00	13005.00	297.78	89.31	 0.66	167.77	406.35	95963.55
37.00	13035.00	297.84	90.39	 0.33	173.99	406.59	96032.20
37.00	13065.00	298.18	88.16	 0.25	192.84	405.32	95922.36
37.00	13095.00	297.83	87.97	 1.10	172.14	402.71	96014.43
37.00	13125.00	297.09	92.44	 1.29	136.64	404.62	95998.28
37.00	13155.00	296.88	85.34	 1.94	194.74	389.23	96097.61
37.00	13185.00	297.09	78.85	 1.92	228.83	384.75	96098.42
37.00	13215.00	297.95	70.29	 1.86	276.41	375.53	96093.57
37.00	13245.00	298.74	71.60	 1.64	274.34	384.27	96104.88
37.00	13275.00	298.98	83.91	 0.51	230.03	401.98	95875.52
37.00	13305.00	298.70	88.28	 0.50	185.30	407.73	95954.67
